Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1965 [YR1965],1970 [YR1970],1975 [YR1975],1980 [YR1980],1985 [YR1985],1990 [YR1990],1995 [YR1995],2000 [YR2000],2005 [YR2005],2010 [YR2010],2015 [YR2015],2018 [YR2018]
United States,USA,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,31.7818089559812,32.1892306045227,27.0056069319604,26.1480987702404,30.9371435935936,36.2380023034271,36.9413100959894,35.8508601474539,36.3729984633041,36.6783142152662,35.4314841559766,..,..
United States,USA,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,918715.512,1091511.886,1169046.934,1152171.4,1461226.16,1628012.321,1781828.303,1840195.942,2070963.919,2123574.368,1911717.11,..,..
United States,USA,CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,23.7314042976734,23.5600332351566,24.5892844059248,27.4029442223483,27.011292881502,28.6349185249189,29.7110849670481,30.3086032823594,30.4408929153729,31.6982535025525,31.3326039591925,..,..
United States,USA,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.83596497084176,2.76665013002696,2.78914501750027,2.66477556036423,2.61720291386957,2.53240973228266,2.51868127681746,2.48288940114851,2.5045415787994,2.49689492222203,2.43566025951741,..,..
United States,USA,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,..,..,0.0905450586387049,0.570650896667551,0.530235827200688,0.303168703571465,0.19287485614639,0.184364708532357,0.139254494501801,0.26837236058147,0.428286480632117,0.153505405213471,..
United States,USA,Combustible renewables and waste (% of total energy),EG.USE.CRNW.ZS,3.17480629117575,2.66861353208044,2.25968441539584,2.22335001518137,3.01930990762065,3.6695985428088,1.43282836203181,1.58272923985208,2.17934451973153,2.3044470362687,3.2046166589823,3.62103474590516,..
United States,USA,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,..,..,..,33.2805755761223,35.4039257179455,32.6942660527826,30.898762501022
United States,USA,"Commercial banks and other lending (PPG + PNG) (NFL, current US$)",DT.NFL.PCBO.CD,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"Commitments, IBRD (COM, current US$)",DT.COM.MIBR.CD,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"Commitments, IDA (COM, current US$)",DT.COM.MIDA.CD,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"Commitments, official creditors (COM, current US$)",DT.COM.OFFT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"Commitments, private creditors (COM, current US$)",DT.COM.PRVT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"Commitments, public and publicly guaranteed (COM, current US$)",DT.COM.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,..,..,46.8995633187773,49.4213459065581,44.5846477392219,41.0709643878347,37.3799540105505,41.4113589393822,40.8734012438788,45.9702845009705,47.5065570158292,45.2747628113639,21.8810725838145
United States,USA,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,..,..,43.9590443686007,33.8572070049394,34.9524041981938,31.3758156323754,33.4239823234469,31.9913018881267,32.6229288222801,35.4677764237923,41.7970687325774,42.121706113356,15.477873392018
United States,USA,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,Completeness of birth registration (%),SP.REG.BRTH.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"Completeness of birth registration, female (%)",SP.REG.BRTH.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"Completeness of birth registration, male (%)",SP.REG.BRTH.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"Completeness of birth registration, rural (%)",SP.REG.BRTH.RU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"Completeness of birth registration, urban (%)",SP.REG.BRTH.UR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,Completeness of infant death reporting (% of reported infant deaths to estimated infant deaths),SP.DTH.INFR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,Completeness of total death reporting (% of reported total deaths to estimated total deaths),SP.DTH.REPT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,Concessional debt (% of total external debt),DT.DOD.ALLC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"Condom use, population ages 15-24, female (% of females ages 15-24)",SH.CON.1524.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"Condom use, population ages 15-24, male (% of males ages 15-24)",SH.CON.1524.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,Consumer price index (2010 = 100),FP.CPI.TOTL,13.5630607803977,14.4496852101109,17.8051000777325,24.6802610650347,37.7923663165265,49.3299488738723,59.919760489111,69.8828203523109,78.9707207568716,89.5605323721102,100,108.695721960693,115.157303224791
United States,USA,Consumption of iodized salt (% of households),SN.ITK.SALT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,..,66.5,67.6,79,..,..,70.7,76.4,..,..,76.4,72.7,..
United States,USA,"Contraceptive prevalence, modern methods (% of women ages 15-49)",SP.DYN.CONM.ZS,..,49.1,56.8,73.2,..,..,66.6,70.5,..,..,70.4,63.1,..
United States,USA,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,..,48.1,49.53,62.52,68.56,80.69,79.41,79.65,94.63,100,105.92,114.12,..
United States,USA,"Currency composition of PPG debt, all other currencies (%)",DT.CUR.OTHC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"Currency composition of PPG debt, Deutsche mark (%)",DT.CUR.DMAK.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"Currency composition of PPG debt, Euro (%)",DT.CUR.EURO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"Currency composition of PPG debt, French franc (%)",DT.CUR.FFRC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"Currency composition of PPG debt, Japanese yen (%)",DT.CUR.JYEN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"Currency composition of PPG debt, Multiple currencies (%)",DT.CUR.MULC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"Currency composition of PPG debt, Pound sterling (%)",DT.CUR.UKPS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"Currency composition of PPG debt, SDR (%)",DT.CUR.SDRW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"Currency composition of PPG debt, Swiss franc (%)",DT.CUR.SWFR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"Currency composition of PPG debt, U.S. dollars (%)",DT.CUR.USDL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..,..,0.244106277537657,1.06118805581802,0.0744407233804418,-2.86830150595336,-1.32399955459737,-1.48644935848023,-3.93529462518315,-5.71654956268718,-2.87666410900024,-2.23811592142882,-2.39576756237161
United States,USA,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,..,..,2620000000,17880000000,2127000000,-124455000000,-78952000000,-113561000000,-403460000000,-745246000000,-431271000000,-407769000000,-490991000000
United States,USA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,12.5020673,14.54146429,16.41288147,16.81565916,..
United States,USA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,..,..,..,..,..,..,4559.8883773,6451.47125092,7957.72929561,9524.35059046,..
United States,USA,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,..,..,..,..,..,..,..,..,4559.8883773,6451.47125092,7957.72929561,9524.35059046,..
United States,USA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.5,9.4,9.5,8.8,8.8,8.7,8.6,8.8,8.5,8.3,7.995,8.44,..
United States,USA,Debt buyback (current US$),DT.DSB.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,Debt forgiveness grants (current US$),DT.DOD.MDRI.CD,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",DT.TDS.DPPF.XP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"Debt service on external debt, long-term (TDS, current US$)",DT.TDS.DLXF.CD,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"Debt service on external debt, private nonguaranteed (PNG) (TDS, current US$)",DT.TDS.DPNG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,Debt stock reduction (current US$),DT.DSF.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,Debt stock rescheduled (current US$),DT.DXR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,DEC alternative conversion factor (LCU per US$),PA.NUS.ATLS,1,1,1,1,1,1,1,1,1,1,1,1,1
United States,USA,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),SH.FPL.SATM.ZS,..,..,..,..,..,..,86.8,..,..,..,83.4,77.2,..
United States,USA,Deposit interest rate (%),FR.INR.DPST,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"Depositors with commercial banks (per 1,000 adults)",FB.CBK.DPTR.P3,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),SH.STA.ORCF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,Diarrhea treatment (% of children under 5 who received ORS packet),SH.STA.ORTH,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"Disbursements on external debt, long-term + IMF (DIS, current US$)",DT.DIS.DLTF.CD,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"Disbursements on external debt, private nonguaranteed (PNG) (DIS, current US$)",DT.DIS.DPNG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"Disbursements on external debt, public and publicly guaranteed (PPG) (DIS, current US$)",DT.DIS.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,..,..,230800,263100,315000,370500,436500,495400,611900,695000,727000,810300,0
United States,USA,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,100000000,0,0,0,0,0,0,0,-1536000,3229000,727000,584000,0
United States,USA,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,101.084107764539,114.020845667158,70.6181758552804,76.227428981117,76.1501301750214,80.9863103739382,79.2400954932499,74.5102751412383,81.9707454212255,91.8377803237957,97.4849244946269,104.147459667251,103.13324209937
United States,USA,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,70.8748311218007,86.1370215445283,87.6766843401341,90.4747067249167,94.3548659876566,103.68461301963,114.791425711226,130.168599500427,162.598139195576,188.670068904937,188.447613701232,188.394288114579,186.025333123607
United States,USA,Domestic credit to private sector by banks (% of GDP),FD.AST.PRVT.GD.ZS,38.9272961531382,49.0603738066425,49.6387320262778,54.1266446040843,55.073116049483,55.0508310826118,52.7198068669816,45.835458730385,48.9682289543262,55.2691359527737,52.4689997711479,51.0774103855367,52.1727328052532
United States,USA,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,..,..,..,..,..,..,..,..,44.18875063,45.38249824,48.53667154,81.94913198,..
United States,USA,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..,..,..,..,..,..,..,5.52450734,6.59927978,7.96626637,13.78028671,..
United States,USA,Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,..,..,..,..,..,..,..,..,16.38340513,18.10718679,18.55342821,36.64254306,..
United States,USA,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..,..,..,..,..,..,..,2014.95770426,2927.83882693,3862.41693033,7805.12263524,..
United States,USA,"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,..,..,..,..,..,..,..,..,2014.95770426,2927.83882693,3862.41693033,7805.12263524,..
United States,USA,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..,..,..,..,..,..,..,55.81124944,54.61750176,51.4633285,18.05086799,..
United States,USA,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..,..,..,..,..,..,..,2544.93067658,3523.63242399,4095.31236852,1719.22795209,..
United States,USA,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,..,..,..,..,..,..,..,..,2544.93067658,3523.63242399,4095.31236852,1719.22795209,..
United States,USA,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"EBRD, private nonguaranteed (NFL, current US$)",DT.NFL.NEBR.CD,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,4049.786628734,5234.68500229024,7236.65704309151,8522.39400295407,9862.36549675432,10414.2078983205,11713.3317042099,12659.607628118,13671.0520240061,13704.5770481407,13394.9485702119,..,..
United States,USA,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,9.07051454396076,9.02027072349445,8.74196605560349,8.78786372043995,8.77774665062703,7.05854353798291,9.26323204008476,6.99063673464341,5.69127036663988,6.30520320636269,5.99396513336164,..,..
United States,USA,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,53.9120071928861,54.6300693578031,46.3873498898633,44.2954314922731,51.2034260006921,57.2203518859588,53.0673504822167,51.4992802892557,52.8951522460279,50.4570863552959,45.7976057577193,34.2327337278988,..
United States,USA,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,18.4398990094776,17.5241366049109,15.4246805974046,15.0697607350982,11.485135870013,10.8301941051798,8.52850291290812,8.82751503917239,6.28939972204869,6.38210849806987,6.02306238593337,5.84163825956796,..
United States,USA,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,21.1409828193563,21.2446841335641,24.5773885069872,15.9491039996818,15.2622233574477,11.9142051520083,11.9166807428345,14.8619566127675,15.755293556572,18.3380117580999,23.3758416558289,31.9421612232398,..
United States,USA,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0692777977163337,0.349964001913936,1.43630329868199,9.12468426181905,10.9661272514543,15.5119379662836,19.0953702261106,20.0598925239449,19.8147239675252,18.9915076224786,19.2664460909667,19.3237776259423,..
United States,USA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,6.42257705904494,6.22029039946696,12.123966448487,15.3807255514231,10.8437700838785,4.08920302571122,4.07919538230924,2.450248343766,2.94300507838649,3.30976200588116,1.10431766942719,0.903806520197121,..
United States,USA,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,81.4755670712874,82.0950438908341,83.0887048453375,75.625261043378,77.3094194420184,73.2237600636783,69.0632266073605,68.8114852457892,71.5934508809864,72.104860119277,70.2777650829754,67.0787014713357,..
United States,USA,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0.0152561215187594,0.0308555023409935,0.0503112585758527,0.180293959704847,0.239317436514345,0.434107864858278,3.00014393597128,1.97356995076965,1.91659722023853,2.19635703638911,4.0972927613063,7.38695495139919,..
United States,USA,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,122000000,345000000,817000000,3626000000,5809000000,11382000000,96089000000,70227000000,77160000000,93760000000,178411000000,317421000000,..
United States,USA,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,5.34081618748347,7.22057621410312,6.52160993280303,14.8712458060153,13.9313696085034,11.5371937535261,13.7096309133924,19.7408464242136,26.6594195867123,29.6591792835944,22.2092008982127,7.30874345482277,..
United States,USA,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,..,..,..,..,..,..,8.66657670426795,8.2341349169744,7.3353713960741,6.60173784003223,6.0724792214272,5.40839253955352,..
United States,USA,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,..,..,44.8823586231366,39.23220862154,39.4873642655976,38.1513366799602,39.5808591675777,40.0217475066619,42.2693213151957,39.575817906471,..,..,..
United States,USA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,5641.74075529554,6307.89020241581,7569.07659520512,7656.2635792437,7942.25301793377,7456.26290328004,7671.7730657832,7763.75510556636,8056.86384994775,7846.49968849973,7161.45104607004,6803.91856371416,..
United States,USA,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,..,..,..,..,..,..,208.401046724388,198.203342932826,176.44853253529,158.473760236671,144.736454924106,127.923086768765,..
United States,USA,Exclusive breastfeeding (% of children under 6 months),SH.STA.BFED.ZS,..,..,..,..,..,..,..,..,..,..,23.26,..,..
United States,USA,Exports as a capacity to import (constant LCU),NY.EXP.CAPM.KN,..,..,277644321148.235,312169947873.876,360970289694.446,414720051672.405,646251745377.507,931922437314.085,1334453175696.56,1446817335468.11,1846280000000,2342169237726.21,..
United States,USA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,4.96963003865268,4.98857066021245,5.56310752881526,8.23227910907684,9.82645547013324,6.98807253964585,9.25473206751338,10.639223880261,10.6927239610622,10.0119737683374,12.3150580752357,12.4321313132793,..
United States,USA,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,..,..,..,-0.640347553146398,10.7674506106749,3.35078823240565,8.82185705557012,10.2791010514579,8.34422398017225,7.12786956209224,12.1382521352288,0.573591392219114,..
United States,USA,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,..,..,53900000000,130420000000,271788000000,289010000000,535258000000,794397000000,1075321000000,1286020000000,1853035000000,2266689000000,2501305000000
United States,USA,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,..,..,187598043300,262166041500,377096645500,383767271100,646722100600,913869174600,1287738790600,1431204848600,1846280000000,2222228469000,..
United States,USA,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,..,..,187598043300,262166041500,377096645500,383767271100,646722100600,913869174600,1287738790600,1431204848600,1846280000000,2222228469000,..
United States,USA,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,27000000000,37100000000,59709000000,138706000000,280772000000,303211000000,551873000000,812810000000,1096255000000,1305225000000,1846280000000,2265047000000,..
United States,USA,Exports of goods and services (current US$),NE.EXP.GNFS.CD,27000000000,37100000000,59709000000,138706000000,280772000000,303211000000,551873000000,812810000000,1096255000000,1305225000000,1846280000000,2265047000000,..
United States,USA,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,..,..,65650000000,155790000000,344458000000,382741000000,707008000000,1004661000000,1432025000000,1820234000000,2533201000000,3076764000000,3585489000000
United States,USA,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,0.773053561568194,0.752991797767917,0.367929652670308,0.948184584997127,-0.456933749156111,-2.62776104701129,-1.30560321870476,-1.17493388853482,-3.6581873027684,-5.53204650378942,-3.42783612996827,-2.86187761957355,..
United States,USA,External balance on goods and services (constant LCU),NE.RSB.GNFS.KN,..,..,-71683595100,-14048525300,-658893800,-186902105700,-90699043600,-120969346200,-503256579700,-815041347500,-513903000000,-659108314000,..
United States,USA,External balance on goods and services (current LCU),NE.RSB.GNFS.CN,4200000000,5600000000,3949000000,15976000000,-13056000000,-114018000000,-77855000000,-89762000000,-375050000000,-721193000000,-513903000000,-521414000000,..
United States,USA,External balance on goods and services (current US$),NE.RSB.GNFS.CD,4200000000,5600000000,3949000000,15976000000,-13056000000,-114018000000,-77855000000,-89762000000,-375050000000,-721193000000,-513903000000,-521414000000,..
United States,USA,"External debt stocks (% of exports of goods, services and primary income)",DT.DOD.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"External debt stocks, concessional (DOD, current US$)",DT.DOD.ALLC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"External debt stocks, long-term private sector (DOD, current US$)",DT.DOD.PRVS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"External debt stocks, long-term public sector (DOD, current US$)",DT.DOD.PUBS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"External debt stocks, variable rate (DOD, current US$)",DT.DOD.VTOT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,..,..,..,..,..,..,..,..,0,0,0,0,..
United States,USA,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,..,..,..,..,..,..,..,..,0,0,0,0,..
United States,USA,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,..,..,..,..,..,..,..,..,0,0,0,0,..
United States,USA,Female genital mutilation prevalence (%),SH.STA.FGMS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.654,2.913,2.48,1.774,1.8395,1.844,2.081,1.978,2.056,2.057,1.931,1.8435,..
United States,USA,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,..,..,..,..,..,..,..,..,..,93.4434101342863,82.4384146017225,124.182163459816,..
United States,USA,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,..,..,..,..,..,..,..,..,..,118.599763800987,117.124412920896,137.027278548559,..
United States,USA,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,76.6795508926928,75.3798574694097,78.2174278838315,78.7743396656427,77.146662924215,78.4394208868031,79.7763730005514,79.9022716584013,79.9830441609083,82.1517109613565,84.6847275098968,81.8211346034074,..
United States,USA,Final consumption expenditure (annual % growth),NE.CON.TOTL.KD.ZG,..,..,..,2.30595573931652,0.0554383329796764,5.10251458780604,2.15849145776754,2.43989309589847,4.44810123858007,3.05626991563589,1.42312426043051,3.3548751587587,..
United States,USA,Final consumption expenditure (constant 2010 US$),NE.CON.TOTL.KD,..,..,4112329555700,4694021833400,5383396579000,6405806700500,7509614397300,8452509012700,10308902390100,11929722497400,12695979000000,13779349798200,..
United States,USA,Final consumption expenditure (constant LCU),NE.CON.TOTL.KN,..,..,4112329555700,4694021833400,5383396579000,6405806700500,7509614397300,8452509012700,10308902390100,11929722497400,12695979000000,13779349798200,..
United States,USA,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,416600000000,560600000000,839510000000,1327272000000,2204317000000,3403470000000,4757180000000,6104333000000,8200138000000,10709823000000,12695979000000,14907236000000,..
United States,USA,Final consumption expenditure (current US$),NE.CON.TOTL.CD,416600000000,560600000000,839510000000,1327272000000,2204317000000,3403470000000,4757180000000,6104333000000,8200138000000,10709823000000,12695979000000,14907236000000,..
United States,USA,Financial intermediary services indirectly Measured (FISIM) (constant LCU),NV.FSM.TOTL.KN,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,Financial intermediary services indirectly Measured (FISIM) (current LCU),NV.FSM.TOTL.CN,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"Fish species, threatened",EN.FSH.THRD.NO,..,..,..,..,..,..,..,..,..,..,..,..,251
United States,USA,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,..,49.92,53.52,64.1,69.19,77.88,77.94,83.89,95.96,99.3,110.27,116.61,..
United States,USA,"Food, beverages and tobacco (% of value added in manufacturing)",NV.MNF.FBTO.ZS.UN,..,11.2006375066407,11.619283065513,11.7566985048892,10.5766982725029,11.6444542571555,12.368864920468,12.0788645551512,13.0158540152157,14.3545990531261,15.7343783911915,15.5072746944488,..
United States,USA,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,..,..,5270000000,11420000000,2300000000,-5950000000,-11290000000,40980000000,-162755000000,-89753000000,85789000000,-202031000000,-336846000000
United States,USA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,..,..,0.117394622021927,0.151937439759179,0.5925159599581,0.461168399293935,0.813161647614077,0.75656935849594,3.41449672398593,1.09187641523892,1.76119311216454,2.79421858967316,1.26080188932424
United States,USA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,..,..,1260000000,2560000000,16930000000,20010000000,48490000000,57800000000,350066000000,142344000000,264039000000,509087000000,258390000000
United States,USA,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,..,..,0.604675473747861,0.81488322183341,0.666361717519328,0.0848125791804939,1.00517445159802,1.44062324560663,1.81782793658698,0.403409153556384,2.33342295661738,1.68533390809563,-0.382822373268404
United States,USA,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,..,..,6490000000,13730000000,19040000000,3680000000,59940000000,110060000000,186370000000,52591000000,349828000000,307056000000,-78456000000
United States,USA,Forest area (% of land area),AG.LND.FRST.ZS,..,..,..,..,..,..,33.0223082096657,33.0815944168334,33.1301735880689,33.2634425971849,33.7494069366007,33.8997225447175,..
United States,USA,Forest area (sq. km),AG.LND.FRST.K2,..,..,..,..,..,..,3024500,3029930,3035360,3047570,3087200,3100950,..
