Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
India,IND,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,16.5975964421887,15.6762601605127,15.8007998170807,15.9157121078439,16.7641381308226,17.865850596559,17.5963408006414,16.5185785300058,15.7193160164052,15.1805367132738,15.927023018209,15.3070212831531,15.5587017264204,15.5873866487019,15.8272457405027,15.9730170447011,17.3036533311112,16.8645677754413,17.0986741489578,17.1435776668942,17.0299342494918,16.1393381271841,15.8169230072072,15.253022692764,15.0655701110797,15.5838545863713,15.1999015149793,14.870364015667,14.8247971265985,..
India,IND,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,15.3009996414185,15.3590002059937,15.3500003814697,15.4250001907349,15.5640001296997,15.7279996871948,15.875,16.0259990692139,16.2210006713867,16.3199996948242,16.6639995574951,17.0429992675781,17.5590000152588,18.3819999694824,18.9729995727539,19.6499996185303,20.4459991455078,20.9689998626709,21.6060009002686,22.3780002593994,23.5209999084473,24.3549995422363,24.3589992523193,24.3799991607666,24.3390007019043,24.2889995574951,24.4729995727539,24.6860008239746,24.8899993896484
India,IND,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.573313866082276,0.583357678180483,0.574314067325259,0.554431151762047,0.537806427136808,0.519657945688248,0.515864187840523,0.506914161475756,0.481612704488706,0.463916367678785,0.452824338703887,0.426523275290856,0.409586569722778,0.388847232488589,0.36831573792946,0.350532190708472,0.33575655608327,0.327908315337565,0.347658601557598,0.354606415067317,0.319546803873938,0.31853418077713,0.324807229243248,0.302459580159546,0.304021151076718,..,..,..,..,..
India,IND,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,0.742646650963296,1.2177135602415,1.00532296475156,1.26130979178045,1.78952987346582,1.72725728684957,2.23104080562252,2.48419478244972,2.24973706182996,2.42453919285622,2.75055619353225,2.94021690587808,3.05585096620716,3.45551681339245,2.6440691498577,2.69692660117096,3.01338413108864,3.05873849031707,4.16860964882498,3.66677123878644,3.19166093476193,3.42826919438486,3.76554455214663,3.76848856598062,3.45190012151116,3.27581729178857,2.73941169316541,2.60033410190241,2.89804821610656,..
India,IND,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,5.43502574082709,5.93742920368701,6.44219987760618,6.65340511333774,7.14883995525643,7.66477168867496,8.11498319141668,8.49771091338571,9.47495166671112,9.70506541980457,9.76445218427237,9.85496138176276,10.1179698539077,10.26990883549,10.3789335372441,10.4646206329428,10.7252153618476,11.0922937992479,11.5740785465981,12.8794028597173,14.1908289287248,14.975161651372,16.0378384664691,17.5303976913187,18.3465165539196,19.40088755405,20.105838657392,20.1768630012905,20.6531297753664,..
India,IND,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,54.9,..,..,..,..,48.2,..,..,..,..,41.5,..,..,..,..,34.8,..,32.1,..,29.4,..,..,..,..,24,..,..,..,..,..
India,IND,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,81.290630626305,..,..,..,..,82.7713018672906,..,..,..,..,84.1648061762591,..,..,..,..,90.3264588038878,..,..,..,..,95.7581794451966,97.5993786273197,88.1694405971172,91.8047916056206,89.6223826850868,89.3033342970921,89.6721769313919,90.8732104688993,..,..
India,IND,Total fisheries production (metric tons),ER.FSH.PROD.MT,3879722,4132494,4324546,4566914,4867135,5016547,5301693,5485270,5381977,5686963,5668958,5937726,5973298,6074846,6230871,6698488,7060154,7005055,7984490,7893598,8505837,8013716,9109609,9222391,9893980,10100000,10800000,..,..,..
India,IND,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.170691586,0.17070584961861,0.17070584961861,..
India,IND,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,5.1,5.5,5.5,5.2,5,4.8,4.8,4.8,4.9,4.6,4.6,4.3,4.2,4,4.1,3.9,3.9,3.8,3.8,3.8,3.8,3.8,3.8,3.6,3.7,3.4,3.2,..,..,..
India,IND,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,9.99359139611536,10.1709224201253,9.80522844222105,8.53523362003571,8.98177201621707,9.22682469075296,9.23146869089268,9.00857773246063,8.11314351093247,8.63830002757078,8.81014349623956,8.07945444456957,8.67627393097179,9.10808432217665,9.57081708050975,10.0809315264093,11.1293370539256,12.1083469904396,10.9771721522223,9.80972540643427,10.3880397905448,10.1773845336217,10.8367717209692,11.0016256942917,9.98465419071312,10.5697090519718,11.0870928410331,11.1820793285267,..,..
Ireland,IRL,"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.1,..,..,4.1,..,..,..
Ireland,IRL,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,..,..,..,..,..,..,..,..,..,..,17.9,..,..,..,..,13.6,..,..,..,..,11.2,..,..,..,..,10.5,10.3,..,..,..
Ireland,IRL,"Mortality rate attributed to unintentional poisoning (per 100,000 population)",SH.STA.POIS.P5,..,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,0.3,..,..,..,..,0.2,..,..,..,..,0.2,0.2,..,..,..
Ireland,IRL,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,4.7,4.6,4.5,4.4,4.3,4.2,4.1,4.1,4.1,4.1,4,3.9,3.7,3.5,3.2,3,2.8,2.6,2.5,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.3,2.3,..
Ireland,IRL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,9.2,8.6,8.1,7.7,7.4,7.3,7.3,7.3,7.3,7.3,7.1,6.9,6.5,6,5.6,5.2,4.9,4.6,4.4,4.3,4.2,4.1,4,3.9,3.9,3.8,3.8,3.7,3.7,..
Ireland,IRL,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,..,..,..,..,..,..,..,..,..,..,12.4,..,..,..,..,11.9,..,..,..,..,12,..,..,..,..,11.5,11.5,..,..,..
Ireland,IRL,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ireland,IRL,"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ireland,IRL,"Prevalence of wasting, weight for height (% of children under 5)",SH.STA.WAST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ireland,IRL,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,..
Ireland,IRL,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ireland,IRL,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,98.6895370483398,100.373908996582,103.797546386719,107.129501342773,107.914291381836,109.23966217041,113.586868286133,115.172813415527,..,..,..,..,..,..,..,..,..,..,..,..,..,..,103.5585,110.4795,110.9286,102.1142,115.9998,163.4398,..,..
Ireland,IRL,"Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)",SG.TIM.UWRK.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.5555556,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ireland,IRL,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,7.8,..,..,..,..,..,..,12,12,12,12,12,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.9,13.9,15.1,15.1,15.7,15.7,16.3,22.2,22.2,22.2,22.15
Ireland,IRL,Female share of employment in senior and middle management (%),SL.EMP.SMGT.FE.ZS,..,..,..,..,..,..,..,..,..,..,35.2299995422363,39.8899993896484,38.6599998474121,40.7999992370605,39.7200012207031,43.5900001525879,41.4199981689453,40.2599983215332,42.2200012207031,40.9700012207031,40.7099990844727,30.4200000762939,30.6000003814697,30.4899997711182,31.6399993896484,30.9300003051758,32.3699989318848,31.8899993896484,33.5099983215332,..
Ireland,IRL,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,93.0507065471864,93.3354186865854,93.619984917362,93.9043014145943,94.1884535225819,94.4724730080011,94.7564371903074,95.0406560777912,95.3247926892365,95.6088390880111,95.8927943351144,96.1766549233413,96.4604269841105,96.7441034860966,97.0276819549896,97.2998391416571,97.3114643530356,97.3228242792175,..,..
Ireland,IRL,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2.27978134203649,2.22917590071014,2.15872842493715,2.10704833471694,2.17558461312299,1.92243647126362,1.93475144226076,1.90073890024882,2.27773144010268,2.05684799992262,2.03416723320132,1.9716080399365,2.24642484760563,2.01380386277694,2.31344859411373,2.88990640146838,3.20365263829232,3.55636727600881,4.1533712191485,5.24675647912276,5.27353814314154,6.70936460707383,6.61854861056846,7.40476688097015,8.52066979093462,9.08139901337063,..,..,..,..
Ireland,IRL,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,5.54609715574023,5.48690090759238,5.2462560547272,5.20551109288728,5.16627086016709,4.75307690481823,4.63756818354907,4.39303367261359,4.27871990980455,4.05175035912197,3.81165150454248,3.7469026779106,3.54647959954216,3.33270672125488,3.29075041323849,3.11449519083138,2.94142367756058,2.86188443788063,2.87863719042615,2.94675929634241,2.9533808797076,2.62851887452088,2.62437452678777,2.56620799673341,2.36512864372131,1.94829340955039,..,..,..,..
Ireland,IRL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,8.37500671725371,1.34529911152124,2.64060754343009,2.18059066660383,5.33977108040757,9.07377052140772,6.56764518806008,9.79712888230631,7.56350201158259,9.264848549485,7.99647325469044,3.61551244956179,4.14986452450951,1.35541843455822,4.78788090184882,3.42210358603452,2.27602786882564,2.32297687954055,-6.40803307120305,-6.03840890337834,1.25674168561814,-0.0931766185208147,-0.198086862079819,0.819363314856702,7.76603048102096,23.9855100123151,2.51404618119044,6.97433032159738,7.14204113178181,..
Ireland,IRL,"Industry (including construction), value added per worker (constant 2010 US$)",NV.IND.EMPL.KD,..,..,..,..,..,68344.8407304537,72377.4492581091,76283.2332781429,78822.3125937107,84253.3694743211,90114.0599467626,90728.0607800045,102418.05629615,100679.275148968,99836.8740741489,100268.966371805,98509.136155088,107908.90254219,110845.683781233,128541.664028778,146844.00998642,157170.878042947,159985.447303616,149966.138910571,160865.935033752,261756.717733399,256905.804282981,265378.630697659,291763.077067485,..
Ireland,IRL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,15.7749996185303,15.0299997329712,15.5869998931885,14.5699996948242,11.9829998016357,11.7170000076294,10.2030000686646,7.69899988174438,5.80399990081787,4.31799983978271,3.68300008773804,4.21500015258789,4.47800016403198,4.49100017547607,4.34200000762939,4.41499996185303,4.98000001907349,6.77400016784668,12.6090002059937,14.5329999923706,15.3529996871948,15.4530000686646,13.7449998855591,11.8559999465942,9.9040002822876,8.36600017547607,6.71000003814697,5.69099998474121,5.28399991989136
Ireland,IRL,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.15,..,..,..,..
Ireland,IRL,"Air transport, passengers carried",IS.AIR.PSGR,4812300,4764600,5006000,4650400,4825700,6586500,7676800,8963700,10401200,11948800,13983022,15450847,19728801,28863657,34748853,42872544,50737809,60099058,69447262,77747207,84784226,89956333.5096866,92637189.1903926,93408036,98449140,115928738,134065078,153944513,167598633,..
Ireland,IRL,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,..,..,..,..,..,20.6572988226019,20.4079817302312,21.7906805114536,23.2663778198989,23.5633983283704,23.1328310918503,25.2660453644278,26.7437452707069,23.3518244729212,21.1323056158897,19.5941882720473,18.5537940280052,17.9489698457723,17.5022784891344,20.308320580435,19.4434443024723,21.0360603840197,20.1282523456435,19.6435048309929,19.9347015950631,34.5662956506415,33.1045325791799,31.6575122336999,32.3905490249513,..
Ireland,IRL,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,27.3309993743896,27.4290008544922,27.1459999084473,27.8360004425049,27.7810001373291,27.3269996643066,28.5510005950928,28.6749992370605,28.3040008544922,28.4619998931885,28.9270000457764,27.6229991912842,27.7409992218018,27.5960006713867,27.6009998321533,27.7730007171631,25.7649993896484,23.2849998474121,19.8519992828369,18.0869998931885,17.451000213623,16.9759998321533,17.2280006408691,17.3010005950928,18.0979995727539,18.556999206543,18.826000213623,18.4729995727539,18.2709999084473
Ireland,IRL,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.646640764306399,0.617250658723945,0.57715414683445,0.553035660908538,0.535125802189676,0.48242215091841,0.468582155829545,0.438071367632389,0.414398136451619,0.396143289753514,0.359029903877713,0.349910869226539,0.313564157418749,0.294752583473336,0.27804132165854,0.258821159498281,0.228466775492264,0.217014344879458,0.216279009661998,0.213566649821936,0.20287816837128,0.1734425558679,0.167287712382144,0.157380721020283,0.143219690272589,..,..,..,..,..
Ireland,IRL,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,0.578700305099459,0.556929595010692,0.575711684403467,0.566545885266408,0.566113427432948,0.501221724781859,0.477601520579893,0.379301315321488,0.303795129725768,0.299096979506766,0.252279601672852,0.223575169110827,0.247054382696251,0.205212482222799,0.213496952137076,0.242069731687617,0.232394000045616,0.21836824157615,0.230286608939536,0.242571264362152,0.296202390154673,0.318353309419331,0.311172056118918,0.301177969029127,0.278358469685309,0.207071661708344,0.197718878420158,0.178200857674793,0.163045611801225,..
Ireland,IRL,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,0.880033,0.874379,0.87688,0.874063,0.879287,0.884925,0.892256,0.925785,0.936135,0.972795,1.006182,1.0321,1.073151,1.079243,1.06695,1.067913,1.063856,1.066774,1.072354,1.015928,0.966158,0.959425,0.96529,0.966301,0.989511,0.999033,0.991754,0.983733,0.992768,..
Ireland,IRL,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ireland,IRL,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,10.4050269154925,..,..,..,..,10.1492604646833,..,..,..,..,10.137776159398,..,..,..,..,9.92222836284042,..,..,..,..,9.97637508688145,10.2850793794786,9.5226919934039,9.36015363539288,8.75052153295896,8.67247345801117,8.27916334502299,8.20857673526837,..,..
Ireland,IRL,Total fisheries production (metric tons),ER.FSH.PROD.MT,275047,293259,307033,338662,355986,450925,400368,364899,402990,363241,363639,453468,381288,363734,368929,357231,294399,301472,279686.5,346095.7,394932.3,287720.3,341528,310148.2,337624.2,304023,300089.4,..,..,..
Ireland,IRL,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.332323504,2.33211062388034,2.33211062388034,..
Ireland,IRL,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,0.5,0.6,0.7,0.6,0.7,1.2,1.1,1,1,1,1,1.3,1.3,0.9,0.7,1.2,1.4,1.8,1.1,1.2,1.2,0.9,1.1,1.1,1.1,0.7,0.8,0.9,..,..
Ireland,IRL,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,25.3295849280516,25.5985694483999,25.9013670358058,25.8096240531612,27.0241400452966,26.4955413900859,27.1791890422464,26.8828146053775,26.5293379987637,26.6969266092182,26.3774628403525,24.2344441305922,23.523175099481,24.1638566038374,25.0884673803355,25.4749204423317,26.8073947500016,25.919608913598,23.7493873344816,21.9869954681922,21.7954445741815,21.9701815025413,22.5382471621664,22.8819506224482,23.1302819666066,18.7685418369321,18.9245860304042,18.2700659665694,18.2623536331817,..
Jordan,JOR,"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.3,..,..,24.4,..,..,..
Jordan,JOR,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,..,..,..,..,..,..,..,..,..,..,23.5,..,..,..,..,22.3,..,..,..,..,20.7,..,..,..,..,19.4,19.2,..,..,..
Jordan,JOR,"Mortality rate attributed to unintentional poisoning (per 100,000 population)",SH.STA.POIS.P5,..,..,..,..,..,..,..,..,..,..,1.4,..,..,..,..,1,..,..,..,..,0.8,..,..,..,..,0.6,0.6,..,..,..
Jordan,JOR,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,20.1,19.5,18.9,18.5,18.1,17.7,17.3,17,16.7,16.4,16.1,15.7,15.3,14.8,14.4,13.9,13.5,13.1,12.7,12.3,12,11.7,11.3,11,10.7,10.4,10.1,9.8,9.5,..
Jordan,JOR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,36.2,35,33.9,32.8,31.9,31,30.1,29.3,28.5,27.8,27,26.3,25.5,24.8,24.1,23.4,22.8,22.1,21.5,20.9,20.3,19.8,19.2,18.7,18.2,17.7,17.2,16.7,16.2,..
Jordan,JOR,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,..,..,..,..,..,..,..,..,..,..,3.4,..,..,..,..,3.1,..,..,..,..,2.8,..,..,..,..,2.9,2.9,..,..,..
Jordan,JOR,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Jordan,JOR,"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,20.5,..,..,..,..,..,..,11.1,..,..,..,..,12,..,..,..,..,..,..,8.3,..,..,7.8,..,..,..,..,..,..,..
Jordan,JOR,"Prevalence of wasting, weight for height (% of children under 5)",SH.STA.WAST.ZS,3.8,..,..,..,..,..,..,2.4,..,..,..,..,2.5,..,..,..,..,..,..,1.6,..,..,2.4,..,..,..,..,..,..,..
Jordan,JOR,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,..
Jordan,JOR,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,99.13259,..,98.97539,..,98.94934,..,..,98.76235,99.14868,99.10572,..,..,..,..,..,99.34374,..
Jordan,JOR,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,18.575159072876,18.9696407318115,20.6369590759277,21.622200012207,22.9489898681641,23.3802394866943,25.0863609313965,26.676399230957,25.7685108184814,26.8948993682861,28.47952,..,30.09282,29.62987,29.84876,30.80592,31.17277,29.32604,31.54674,..,27.15414,27.04113,27.34933,26.41591,26.70611,25.89144,24.73496,25.89166,27.13668,..
Jordan,JOR,"Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)",SG.TIM.UWRK.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Jordan,JOR,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,0,..,..,..,..,..,..,0,0,0,0,1.3,1.3,5.5,5.5,5.5,5.5,6.4,6.4,6.4,10.8,10.8,10.8,12.2,12,12,15.4,15.4,15.4,15.38
Jordan,JOR,Female share of employment in senior and middle management (%),SL.EMP.SMGT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Jordan,JOR,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,93.9577977040049,93.9230028155257,93.8882015582828,93.8533681424423,93.8185799597671,93.8261330109106,93.8455319255272,93.8618534841216,93.8752508038025,93.8855295891915,93.8930322627938,93.8977513869553,93.8998687084789,93.8993078796687,93.8963668770817,93.870617710414,93.8446422737665,93.8183435908943,..,..
Jordan,JOR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2.76535806449837,2.8826818152682,2.53388256736458,2.52765442253323,2.33569238853413,2.22003842239553,2.19255859550592,2.13988101548592,2.20198840245121,2.17902858250643,2.08411335778864,2.11935896869224,2.08728383516419,1.97997849483666,1.82862591878611,1.68798387846937,2.28206925783855,2.32765156649147,2.74218406980882,2.78359418504868,2.97312559922771,3.02753075910644,2.9390587320004,3.15074989890137,3.13055186492564,3.22917004202291,..,..,..,..
Jordan,JOR,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,6.12700146494079,6.21947297410416,5.88774478198736,5.57406148392484,5.69228794049164,5.71166039932893,5.7405036152523,5.67778598767429,5.70043932281147,5.49537088174717,5.51895267920818,5.19035301629784,5.15331588997916,5.05825527821593,5.60025606005277,5.55916155963056,5.27945553991479,5.13349850443959,4.69429809728008,4.69547415019559,4.3700287327299,4.23850913775842,4.58713528584879,4.39134860010471,4.50893844675103,4.64266142520708,..,..,..,..
Jordan,JOR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-3.74265060056149,-3.44549952307011,12.185881317624,-0.94442133973098,0.0159628519853783,2.05620277208158,-1.01896047995095,0.842949857113084,1.0058366073807,1.60533397181908,2.39882700664482,3.35499767540135,3.79173641197193,1.92748418341509,5.72260925132426,4.66918571546566,4.01778089748225,3.61472996170573,2.30625950347371,0.323342206484895,-2.87747144546388,-2.78935125586044,-2.77569973353677,-2.35523732329864,-1.52251013238514,-1.43726833805459,-1.03873594338323,-0.262010615064241,0.129635568275077,..
Jordan,JOR,"Industry (including construction), value added per worker (constant 2010 US$)",NV.IND.EMPL.KD,..,..,16393.6167114982,16052.8196603494,16087.1757980915,15362.4152086964,14267.6148435732,15016.4374789669,15181.4037347263,15958.0168580816,16345.5657745557,17590.4278706115,20051.3233207908,18195.8631028106,17923.9292270957,18545.542281889,19537.8217320311,19452.5394071726,20046.5227299429,18569.5065782113,18293.5365118184,18440.2962776288,17893.6054386839,17744.7044267707,17424.8141964628,17359.0158373713,17352.1591313097,17051.9804350412,16896.9801501627,..
Jordan,JOR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,19.4810009002686,19.5310001373291,19.7000007629395,17.1709995269775,14.6000003814697,13.6999998092651,13.8219995498657,13.8020000457764,13.878999710083,13.6999998092651,14.6999998092651,15.3000001907349,14.5,14.6949996948242,14.8000001907349,14,13.1000003814697,12.6999998092651,12.8999996185303,12.5,12.8999996185303,12.1999998092651,12.6000003814697,11.8999996185303,13.0749998092651,15.2749996185303,14.878999710083,15.0249996185303,14.9449996948242
Jordan,JOR,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Jordan,JOR,"Air transport, passengers carried",IS.AIR.PSGR,963900,797200,1109300,1185600,1219500,1270000,1299200,1353400,1186700,1252200,1281997,1178058,1299699,1353444,1660235,1737165,2046457,2246212,2355285,2323750,3077036.69608937,3267109.73620486,3438356,3294911,3211795,3065145,3181283,3381677,3383805,..
Jordan,JOR,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,12.1695276042916,11.0682893847194,14.7080573815898,13.6432400601064,16.0732262961312,15.3901502870828,13.8772649874703,14.4681855788445,15.8143712995908,15.7422957713786,16.0901966393269,16.1805567393417,17.3822732775363,17.9068396869918,19.4130036786305,19.4870140345217,20.3260031131496,22.6146850145348,22.4891775576222,21.3951673941971,20.0494715136696,20.3514787826832,19.7778521064316,20.4247405323562,19.9984259771154,19.4596986025986,19.14987042592,19.1853539468608,19.0128674349374,..
Jordan,JOR,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,22.496000289917,22.0090007781982,21.8490009307861,21.9899997711182,21.7479991912842,21.4190006256104,21.3159999847412,21.3579998016357,21.2479991912842,21.1509990692139,21.0629997253418,21.1219997406006,23.2439994812012,25.8120002746582,25.6630001068115,25.6509990692139,25.7889995574951,25.7210006713867,25.5550003051758,25.3470001220703,25.2810001373291,25.1100006103516,25.0879993438721,25.0130004882813,24.9750003814697,24.8759994506836,24.8239994049072,24.7649993896484,24.7029991149902
Jordan,JOR,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.706679519133043,0.63227499839301,0.652165096768616,0.600683490568817,0.631148752629648,0.578883095579215,0.582757790120683,0.563565322715986,0.545771721606239,0.52118394429817,0.520537794188697,0.499318265889484,0.490325681253141,0.478112528370368,0.472316258672101,0.463581656174453,0.417506562806613,0.392103591326334,0.347518769213312,0.335294218323304,0.313417730442097,0.30615433227907,0.330124360225786,0.314795985476557,0.3249939968301,..,..,..,..,..
Jordan,JOR,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,12.0016014337826,10.3103198688188,15.650312880039,18.293870355704,17.2910308574816,18.2350704402136,21.9832294544754,22.52645682925,19.2280647474932,20.1361296576961,21.5068612509885,22.0990444199249,21.9718854446778,21.2901219072981,19.7680683167279,18.9646142661101,18.2992226363851,19.1716210335774,15.7548247434974,14.3463246982099,13.5205667883831,12.5969841598559,12.2670713338077,15.6842412530193,17.5332967870549,14.0584246700863,11.1607624101498,10.8869733093223,10.5849009912548,..
Jordan,JOR,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,0.251551588588281,0.261013059276484,0.263462895995705,0.264396989875652,0.266739940723483,0.265566411266824,0.274777182359436,0.27665720728036,0.280850935567341,0.276503638009616,0.269255223438511,0.266495361348671,0.267143228940318,0.265471214867615,0.267241324462001,0.2675022222468,0.27534330359946,0.280405348319232,0.307764560809863,0.306577933892422,0.316227974769782,0.319331583524152,0.326983648689789,0.337810812504455,0.342054825275072,0.338653565787986,0.331830559481705,0.335710897745762,0.342328025409026,..
Jordan,JOR,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.8,..,17.7,..,19.6,..,..,..,..,12.9,..,..,..,..,..
